0	38049
1	37974
2	37965
3	37965
4	37965
5	37977
6	37965
7	37965
8	37965
9	37965
10	37965
11	37965
12	37965
13	37965
14	37965
15	37968
16	37974
17	37968
18	37974
19	37965
20	37968
21	37968
22	37965
23	37965
24	37968
25	37968
26	37965
27	37965
28	37974
29	37968
30	37968
31	37965
32	37965
33	37968
34	37974
35	37965
36	37965
37	37965
38	37968
39	37965
40	37965
41	37965
42	37971
43	37965
44	37965
45	37965
46	37968
47	37968
48	37965
49	37965
50	37965
51	37965
52	37971
53	37968
54	37971
55	37968
56	37965
57	37965
58	37968
59	37968
60	37965
61	37965
62	37968
63	37968
64	37974
65	37968
66	37974
67	37965
68	37971
69	37965
70	37965
71	37965
72	37974
73	37965
74	37965
75	37965
76	37965
77	37965
78	37965
79	37965
80	37962
81	37965
82	37965
83	37965
84	37965
85	37968
86	37974
87	37968
88	37974
89	37965
90	37968
91	37968
92	37965
93	37965
94	37968
95	37968
96	37965
97	37965
98	37974
99	37968
100	37968
101	37965
102	37974
103	37965
104	37968
105	37962
106	37965
107	37965
108	37965
109	37965
110	37965
111	37965
112	37968
113	37962
114	37968
115	37965
116	37965
117	37965
118	37965
119	37965
120	37974
121	37968
122	37971
123	37965
124	37968
125	37968
126	37965
127	37968
128	37968
129	37968
130	37965
131	37965
132	37977
133	37965
134	37974
135	37968
136	37971
137	37965
138	37965
139	37965
140	37974
141	37965
142	37968
143	37962
144	37965
145	37965
146	37965
147	37965
148	37965
149	37965
150	37968
151	37965
152	37965
153	37965
154	37977
155	37965
156	37974
157	37968
158	37965
159	37965
160	37968
161	61836
162	37983
163	37965
164	37974
165	37968
166	37974
167	37965
168	37968
169	37968
170	37965
171	37965
172	37968
173	37968
174	37965
175	37965
176	37974
177	37968
178	37971
179	37968
180	37965
181	37965
182	37965
183	37965
184	37965
185	37965
186	37965
187	37968
188	37965
189	37965
190	37965
191	37965
192	37965
193	37971
194	37965
195	37965
196	37965
197	37965
198	37968
199	37977
200	37965
201	37974
202	37965
203	37965
204	37968
205	37968
206	37965
207	37965
208	37968
209	37968
210	37965
211	37971
212	37968
213	37971
214	37968
215	37977
216	37965
217	37965
218	37965
219	37965
220	37965
221	37968
222	37965
223	37965
224	37965
225	37965
226	37965
227	37968
228	37968
229	37965
230	37965
231	37965
232	37968
233	37971
234	37965
235	37968
236	37965
237	37965
238	37968
239	37968
240	37965
241	37965
242	37968
243	37968
244	37965
245	37977
246	37968
247	37971
248	37968
249	37974
250	37965
251	37965
252	37965
253	37974
254	37965
255	37968
256	37962
257	37965
258	37965
259	37965
260	37965
261	37965
262	37965
263	37965
264	37965
265	37962
266	37968
267	37977
268	37965
269	37974
270	37965
271	37965
272	37968
273	37968
274	37965
275	37965
276	37968
277	37968
278	37965
279	37971
280	37968
281	37968
282	37965
283	37974
284	37965
285	37965
286	37962
287	37965
288	37965
289	37965
290	37965
291	37965
292	37965
293	37968
294	37965
295	37965
296	37965
297	37965
298	37962
299	37965
300	37965
301	37974
302	37968
303	37971
304	37968
305	37965
306	37965
307	37968
308	37968
309	37965
310	37965
311	37968
312	37968
313	37974
314	37968
315	37974
316	37965
317	37971
318	37965
319	37965
320	37965
321	37974
322	37965
323	37965
324	37965
325	37965
326	37965
327	37965
328	37965
329	37965
330	37965
331	37965
332	37965
333	37965
334	37968
335	37974
336	37968
337	37974
338	37965
339	37968
340	37968
341	37965
342	37965
343	37968
344	37968
345	37965
346	37965
347	37974
348	37968
349	37980
350	37974
351	37971
352	37974
353	37971
354	37971
355	37971
356	37971
357	37971
358	37971
359	37971
360	37971
361	37971
362	37974
363	37971
364	37977
365	37974
366	37974
367	37971
368	37974
369	37971
370	37971
371	44745
372	37965
373	37965
374	37965
375	37965
376	37974
377	37968
378	37971
379	37968
380	37965
381	37965
382	37968
383	37968
384	37965
385	37965
386	37968
387	37968
388	37974
389	37968
390	37974
391	37965
392	37962
393	37965
394	37968
395	37965
396	37962
397	37965
398	37971
399	37965
400	37965
401	37965
402	37965
403	37965
404	37965
405	37965
406	37965
407	37965
408	37968
409	37968
410	37965
411	37965
412	37977
413	37965
414	37974
415	37968
416	37965
417	37965
418	37968
419	37968
420	37965
421	37965
422	37968
423	37968
424	37971
425	37965
426	37965
427	37965
428	37974
429	37965
430	37965
431	37965
432	37965
433	37965
434	37965
435	37965
436	37965
437	37965
438	37968
439	37965
440	37965
441	37965
442	37968
443	37965
444	37965
445	37968
446	37974
447	37965
448	37971
449	37965
450	37965
451	37968
452	37968
453	37965
454	37965
455	37968
456	37968
457	37965
458	37977
459	37965
460	37965
461	37965
462	37965
463	37965
464	37965
465	37965
466	37965
467	37965
468	37968
469	37965
470	37968
471	37965
472	37965
473	37965
474	37965
475	37965
476	37965
477	37968
478	37968
479	37965
480	37977
481	37965
482	37974
483	37968
484	37965
485	37968
486	37968
487	37965
488	37965
489	37968
490	37968
491	37965
492	37974
493	37965
494	37965
495	37965
496	37974
497	37965
498	37965
499	37965
500	37965
501	37965
502	37965
503	37965
504	37965
505	37965
506	37965
507	37965
508	37965
509	37965
510	37968
511	37968
512	37965
513	37965
514	37974
515	37968
516	37971
517	37968
518	37965
519	37965
520	37968
521	37968
522	37965
523	37965
524	37968
525	37968
526	37974
527	37965
528	37965
529	37965
530	37965
531	37965
532	37965
533	37965
534	37965
535	37965
536	37965
537	37965
538	37968
539	37965
540	37965
541	37965
542	37965
543	37965
544	37965
545	37968
546	37968
547	37965
548	37977
549	37968
550	37971
551	37968
552	37968
553	37965
554	37965
555	37968
556	37968
557	37965
558	37965
559	37968
560	37971
561	37965
562	37965
563	37965
564	37974
565	37965
566	37965
567	37965
568	37965
569	37965
570	37965
571	37965
572	37962
573	37965
574	37965
575	37965
576	37962
577	37965
578	37965
579	37965
580	37968
581	55662
582	37965
583	37965
584	37968
585	37965
586	37965
587	37968
588	37968
589	37965
590	37965
591	37977
592	37965
593	37974
594	37968
595	37965
596	37965
597	37968
598	37968
599	37965
600	37965
601	37971
602	37965
603	37965
604	37965
605	37968
606	37965
607	37965
608	37965
609	37974
610	37965
611	37965
612	37965
613	37968
614	37965
615	37974
616	37965
617	37974
618	37965
619	37968
620	37968
621	37965
622	37965
623	37968
624	37968
625	37965
626	37965
627	37974
628	37968
629	37971
630	37968
631	37965
632	37965
633	37968
634	37965
635	37971
636	37965
637	37965
638	37965
639	37977
640	37965
641	37968
642	37965
643	37965
644	37965
645	37965
646	37965
647	37965
648	37965
649	37965
650	37974
651	37965
652	37974
653	37968
654	37965
655	37965
656	37968
657	37968
658	37965
659	37965
660	37968
661	37968
662	37971
663	37965
664	37968
665	37965
666	37965
667	37968
668	37974
669	37965
670	37965
671	37965
672	37968
673	37965
674	37965
675	37965
676	37971
677	37965
678	37965
679	37965
680	37965
681	37965
682	37965
683	37962
684	37965
685	37965
686	37974
687	37968
688	37971
689	37968
690	37965
691	37965
692	37968
693	37968
694	37965
695	37965
696	37968
697	37968
698	37974
699	37968
700	37974
701	37965
702	37971
703	37965
704	37965
705	37965
706	37974
707	37965
708	37965
709	37965
710	37965
711	37965
712	37965
713	37965
714	37965
715	37965
716	37968
717	37965
718	37965
719	37965
720	37977
721	37968
722	37971
723	37968
724	37968
725	37965
726	37965
727	37968
728	37968
729	37965
730	37965
731	37968
732	37974
733	37965
734	37968
735	37968
736	37974
737	37965
738	37968
739	37965
740	37965
741	37965
742	37965
743	37965
744	37965
745	37965
746	37968
747	37965
748	37965
749	37965
750	37965
751	37965
752	37965
753	37968
754	37974
755	37965
756	37968
757	37968
758	37965
759	37965
760	37968
761	37968
762	37965
763	37965
764	37968
765	37968
766	37974
767	37968
768	37974
769	37965
770	37971
771	37965
772	37965
773	37965
774	37974
775	37965
776	37965
777	37965
778	37965
779	37965
780	37965
781	37965
782	37962
783	37965
784	37965
785	37965
786	37965
787	37968
788	37974
789	37968
790	47448
791	37971
792	37965
793	37968
794	37965
795	37977
796	37968
797	37971
798	37968
799	37968
800	37965
801	37965
802	37968
803	37968
804	37965
805	37965
806	37968
807	37974
808	37965
809	37968
810	37965
811	37965
812	37965
813	37971
814	37965
815	37965
816	37965
817	37965
818	37965
819	37965
820	37965
821	37974
822	37965
823	37965
824	37965
825	37965
826	37965
827	37968
828	37965
829	37965
830	37968
831	37974
832	37965
833	37968
834	37968
835	37965
836	37965
837	37968
838	37968
839	37965
840	37965
841	37968
842	37968
843	37974
844	37965
845	37965
846	37962
847	37965
848	37965
849	37965
850	37965
851	37965
852	37965
853	37968
854	37965
855	37965
856	37965
857	37965
858	37965
859	37965
860	37965
861	37968
862	37968
863	37965
864	37965
865	37977
866	37965
867	37974
868	37968
869	37965
870	37965
871	37968
872	37968
873	37965
874	37965
875	37968
876	37968
877	37971
878	37965
879	37965
880	37965
881	37974
882	37965
883	37965
884	37965
885	37965
886	37965
887	37965
888	37965
889	37965
890	37965
891	37965
892	37965
893	37965
894	37962
895	37968
896	37968
897	37965
898	37965
899	37974
900	37968
901	37971
902	37968
903	37965
904	37965
905	37968
906	37968
907	37965
908	37965
909	37968
910	37968
911	37974
912	37965
913	37965
914	37965
915	37965
916	37965
917	37965
918	37965
919	37965
920	37965
921	37965
922	37965
923	37965
924	37965
925	37965
926	37965
927	37965
928	37965
929	37965
930	37968
931	37968
932	37965
933	37977
934	37968
