0	38160
1	38208
2	38211
3	38214
4	38211
5	38214
6	38115
7	38181
8	38187
9	38184
10	38184
11	38187
12	38187
13	38184
14	38184
15	38187
16	38187
17	38184
18	38184
19	38187
20	38187
21	38184
22	38184
23	38187
24	38187
25	38097
26	38202
27	38211
28	38208
29	38211
30	38208
31	38211
32	38208
33	38211
34	38208
35	38211
36	38208
37	38211
38	38208
39	38211
40	38208
41	38211
42	38208
43	38211
44	38100
45	38211
46	38214
47	38211
48	38214
49	38211
50	38214
51	38211
52	38214
53	38211
54	38214
55	38211
56	38214
57	38211
58	38214
59	38211
60	38214
61	38211
62	38214
63	38115
64	38181
65	38187
66	38184
67	38184
68	38187
69	38187
70	38184
71	38184
72	38187
73	38187
74	38184
75	38184
76	38187
77	38187
78	38184
79	38184
80	38187
81	38187
82	38097
83	38202
84	38211
85	38208
86	38211
87	38208
88	38211
89	38208
90	38211
91	38208
92	38211
93	38208
94	38211
95	38208
96	38211
97	38208
98	38211
99	38208
100	38211
101	38100
102	38211
103	38214
104	38211
105	38214
106	38211
107	38214
108	38211
109	38214
110	38211
111	38214
112	38211
113	38214
114	38211
115	38214
116	38211
117	38214
118	38211
119	38214
120	38115
121	38181
122	38187
123	38184
124	38184
125	38187
126	38187
127	38184
128	49995
129	38070
130	38082
131	38085
132	38070
133	38082
134	38085
135	38085
136	38082
137	38082
138	38085
139	38085
140	38082
141	38082
142	38079
143	38079
144	38079
145	38079
146	38079
147	38079
148	38079
149	38082
150	38070
151	38070
152	38070
153	38070
154	38070
155	38070
156	38070
157	38079
158	38070
159	38070
160	38070
161	38070
162	38070
163	38070
164	38070
165	38079
166	38070
167	38070
168	38040
169	38067
170	38082
171	38082
172	38082
173	38082
174	38082
175	38082
176	38082
177	38082
178	38082
179	38082
180	38082
181	38082
182	38082
183	38079
184	38082
185	38079
186	38082
187	38079
188	38073
189	38082
190	38079
191	38079
192	38079
193	38079
194	38079
195	38079
196	38079
197	38085
198	38079
199	38079
200	38079
201	38079
202	38079
203	38079
204	38079
205	38082
206	38070
207	38070
208	38070
209	38070
210	38070
211	38070
212	38070
213	38079
214	38079
215	38079
216	38079
217	38079
218	38079
219	38079
220	38079
221	38079
222	38070
223	38070
224	38070
225	38043
226	38067
227	38082
228	38079
229	38082
230	38082
231	38082
232	38082
233	38082
234	38082
235	38082
236	38082
237	38082
238	38082
239	38079
240	38082
241	38079
242	38082
243	38079
244	38082
245	38070
246	38079
247	38079
248	38079
249	38079
250	38079
251	38079
252	38079
253	38085
254	38079
255	38079
256	38079
257	38079
258	38079
259	38079
260	38079
261	38082
262	38079
263	38070
264	38070
265	38070
266	38070
267	38070
268	38070
269	38079
270	38070
271	38070
272	38070
273	38070
274	38070
275	38070
276	38070
277	38079
278	38070
279	38070
280	38070
281	38070
282	38040
283	38067
284	38082
285	38082
286	38082
287	38079
288	38082
289	38079
290	38082
291	38079
292	38082
293	38082
294	38082
295	38082
296	38082
297	38082
298	38082
299	38082
300	38082
301	38076
302	38070
303	38085
304	38082
305	38082
306	38085
307	38085
308	38082
309	38082
310	38085
311	38085
312	38082
313	38082
314	38085
315	38085
316	38082
317	38082
318	38061
319	38085
320	38073
321	38079
322	38106
323	38079
324	38106
325	38079
326	38070
327	38070
328	38103
329	38070
330	38070
331	38070
332	38070
333	38079
334	38070
335	38070
336	38070
337	55077
338	38106
339	38043
340	38109
341	38091
342	38094
343	38094
344	38091
345	38091
346	38094
347	38094
348	38091
349	38094
350	38094
351	38097
352	38097
353	38094
354	38094
355	38097
356	38097
357	38094
358	38094
359	38097
360	38097
361	38094
362	38094
363	38097
364	38097
365	38094
366	38223
367	38091
368	38112
369	38109
370	38112
371	38109
