0	38025
1	37962
2	37962
3	37962
4	37962
5	37962
6	37962
7	37962
8	37962
9	37962
10	37962
11	37962
12	37962
13	37962
14	37962
15	37962
16	37962
17	37962
18	37962
19	37962
20	37962
21	37962
22	37962
23	37962
24	37962
25	37962
26	37962
27	37962
28	37962
29	37962
30	37962
31	37962
32	37962
33	37962
34	37962
35	37962
36	37962
37	37962
38	37962
39	37962
40	37962
41	37962
42	37962
43	37962
44	37962
45	37962
46	37962
47	37962
48	37962
49	37962
50	37962
51	37962
52	37962
53	37962
54	37962
55	37962
56	37962
57	37962
58	37962
59	37962
60	37962
61	37962
62	37962
63	37962
64	37962
65	37962
66	37962
67	37962
68	37962
69	37962
70	37962
71	37962
72	37962
73	37962
74	37962
75	37962
76	37962
77	37962
78	37962
79	37962
80	37962
81	37962
82	37962
83	37962
84	37962
85	37962
86	37962
87	37962
88	37962
89	37962
90	37962
91	37962
92	37962
93	37962
94	37962
95	37962
96	37962
97	37962
98	37962
99	37962
100	37962
101	37962
102	37962
103	37962
104	37962
105	37962
106	37962
107	37962
108	37962
109	37962
110	37962
111	37962
112	37962
113	37962
114	37962
115	37962
116	37962
117	37962
118	37962
119	37962
120	37962
121	37962
122	37962
123	37962
124	37962
125	37962
126	37962
127	37962
128	37962
129	37962
130	37962
131	37962
132	37962
133	37962
134	37962
135	37962
136	37962
137	37962
138	37962
139	37962
140	37962
141	37962
142	37962
143	37962
144	37962
145	37962
146	37962
147	37962
148	37962
149	37962
150	37962
151	37962
152	37962
153	37962
154	37962
155	37962
156	37962
157	37962
158	37962
159	37962
160	37962
161	37962
162	37962
163	37962
164	37962
165	37962
166	37962
167	37962
168	37962
169	37962
170	37962
171	37962
172	37962
173	37962
174	37962
175	37962
176	37962
177	37962
178	37962
179	37962
180	37962
181	37962
182	37962
183	37962
184	37962
185	37962
186	37962
187	37962
188	37962
189	37962
190	37962
191	37962
192	37962
193	37962
194	37962
195	37962
196	37962
197	37962
198	59364
199	37965
200	37962
201	37962
202	37962
203	37962
204	37962
